n,lambda_n,lambda_n_over_n
1493,3771.01376740640105908787680228,2.52579622733181584667640777112
1494,3773.96682343648679100056308123,2.52608221113553332730961384286
1495,3776.92012704157798143997874436,2.52636797795423276350500250459
1496,3779.87414062812490243954360777,2.52665383731826530911734198381
1497,3782.82931188758178702648728112,2.52694008810125703876184855118
1498,3785.78607112662604695843122328,2.52722701677344862947825849351
1499,3788.74482871077653746242901659,2.52751489573767614240322149206
1500,3791.70597263521775558449348676,2.52780398175681183705632899117
1501,3794.66986623594652344962288258,2.5280945144809770309457847319
1502,3797.6368460535994801179481087,2.52838671508228993350063123083
1503,3800.60721986149749086401330405,2.52868078500432301454691503929
1504,3803.5812648685611107410739561,2.52897690483281988746082044953
1505,3806.55922610681404403951312062,2.52927523329356414886346386752
1506,3809.54131501220393728398897479,2.52957590638260553604514540159
1507,3812.52770820643690173216123531,2.52987903663333570121576724307
1508,3815.51854648644918372078346499,2.53018471252417054623394128978
1509,3818.51393402703189342764625705,2.5304929980298422090309120325
1510,3821.51393780098834662494110204,2.53080393231853532889068947155
1511,3824.51858722004419919252155772,2.53111752959632309675216516063
1512,3827.52787399855410793866552908,2.53143377909957282271075762505
1513,3830.54175224086116898567480021,2.53175264523520235888015518851
1514,3833.56013875197295940519101085,2.53207406786788174333235865974
1515,3836.58291357002675836932389976,2.53239796275249290981473524736
1516,3839.60992071783256597060653646,2.53272422210938823612836842775
1517,3842.6409691696119510091627296,2.53305271533923002703306705972
1518,3845.67583402789955745966484327,2.53338328987345161887988461349
1519,3848.71425790444820066536405018,2.53371577215566043493440687965
1520,3851.75595249788367991800688935,2.53404996874860768415658347984
1521,3854.80060035979735972511736023,2.53438566756068202480283850113
1522,3857.84785683994867936290796326,2.53472263918524880378640470648
1523,3860.89735220028127914707750771,2.53506063834555566588777249357
1524,3863.94869388654038381911703811,2.53539940543736245657422377829
1525,3867.00146894542019649170348499,2.53573866816093127638800228524
1526,3870.05524657437278099217939935,2.53607814323353393249815163784
1527,3873.10958079047838618258044793,2.53641753817320130070895903597
1528,3876.16401320411520159978369099,2.53675655314405445130875896008
1529,3879.21807588257758754119199884,2.5370948828532227518255016343
1530,3882.27129428827898420174727288,2.53743221848907123150440998227
1531,3885.32319027574167924834446693,2.53776824969022970558350389741
1532,3888.3732851312227089748425705,2.53810266653474067165459697813
1533,3891.42110263855528282046145071,2.53843516153852268938060107678
1534,3894.46617215459973290083922144,2.53876543165228144256899558112
1535,3897.50803167759815039438491391,2.53909318024599228038722144228
1536,3900.54623089171319746479748691,2.53941811907012577959947753054
1537,3903.58033417110425905625259717,2.53973997018289151532612400597
1538,3906.60992352705286822577881969,2.54005846783293424462014227548
1539,3909.6346014818935102411120145,2.54037336028713028605660299838
1540,3912.65399385383435996279628084,2.54068441159339893504077680574
1541,3915.66775243716368186213285839,2.54099140326876293436867803919
1542,3918.67555756282955009049985134,2.5412941359032617056358624198
1543,3921.67712052495084453493681038,2.5415924306707393678126615751
1544,3924.67218585946336625849305189,2.54188613073799440819850586262
1545,3927.66053346182322562174480626,2.54217510256428687742507754451
1546,3930.64198053147685288209561002,2.54245923708374958142438267142
1547,3933.61638333165917655435946659,2.54273845076383915743656074117
1548,3936.58363875399448920331025616,2.54301268653358817131996786574
1549,3939.54368567834374206031039823,2.54328191457607730281491955987
1550,3942.49650611936265843067130898,2.54354613298023397318107826386
1551,3945.44212615230204591536996905,2.54380536824777694772106380983
1552,3948.38061661168969411650166205,2.54405967565186191631217890596
1553,3951.3120935576767298947185164,2.54430913944473710875384321726
1554,3954.23671850600454328375774652,2.54455387291248683608993419982
1555,3957.1546984187455140533844707,2.54479401827572058781568133164
1556,3960.06628545418575459197159679,2.54502974643585202737273238868
1557,3962.97177647544483499061466025,2.54526125656740194925537229303
1558,3965.87151231865980004503068029,2.54548877555754801029847925564
1559,3968.76587682279251871150247376,2.54571255729492785036016836034
1560,3971.65529562434431309880552821,2.54593288181047712378128559501
1561,3974.54023472147371161631866451,2.54615005427384606765939696637
1562,3977.42119881320593225620531236,2.54636440384968369542650788243
1563,3980.29872942059028831310703819,2.54657628241880376731484775316
1564,3983.17340279779819994467020825,2.54678606316994769817434156538
1565,3986.04582764225411907402515647,2.54699413906853298343388188912
1566,3988.91664261394883790456520771,2.54720092120941815958145926418
1567,3991.78651367509396404237608248,2.54740683706132352523444548978
1568,3994.65613126223265194551504108,2.54761232861111776272035398028
1569,3997.52620730382008394254357689,2.5478178504167113345714108202
1570,4000.39747209712308066233593222,2.54802386757778540169575537084
1571,4003.27067105905728346226238767,2.5482308536340275515354948362
1572,4006.14656136627861198809817854,2.54843928840094059286774693291
1573,4009.02590850046952875325676289,2.54864965575363606405165719192
1574,4011.90948271530677717790552342,2.54886244136931815576741138718
1575,4014.79805544206282126320028934,2.5490781304394049658813970091
1576,4017.69239565117572386791592995,2.5492972053624211445862410723
1577,4020.59326618741958749058002965,2.54952014342892808338020293573
1578,4023.50142009651829950873509428,2.54974741450983415684964201158
1579,4026.4175969611679564107210246,2.5499794787594477241359854494
1580,4029.3425192644672089777152485,2.55021678434459949935298433449
1581,4032.27688879869953406896900533,2.55045976521106864899998039553
1582,4035.22138313726720324768514434,2.55070883889839899067489579289
1583,4038.17665218734403159868324488,2.55096440441398864914635707194
1584,4041.14331484049384002652462284,2.55122684017707944446118978715
1585,4044.12195573809537546589894356,2.55149650204296238199741258269
1586,4047.11312216792405950924413054,2.55177372141735438808905682884
1587,4050.11732110766865113842616035,2.5520588034704906434394619788
1588,4053.13501643050939718187826608,2.55235202546001851207926842952
1589,4056.16662628715658488024614874,2.55265363517127538381387422828
1590,4059.21252067794806602000847823,2.55296384948298620504403048946
1591,4062.27301922773511746214206309,2.55328285306582974070530613645
1592,4065.34838917535211026825031842,2.55361079722069856172628788845
1593,4068.43884358847137598690026948,2.55394779886281944506396752635
1594,4071.54453981359518413716572614,2.55429393965721153333573759482
1595,4074.66557816983695916657434012,2.55464926531024260762794629475
1596,4077.8020008939991023108595811,2.55501378502130269568349597814
1597,4080.9537913432706061701198488,2.55538747109785260248598612949
1598,4084.12087346064982049370902264,2.55577025873632654599105696035
1599,4087.30311150695218194723850541,2.55616204597057672416963008468
1600,4090.50031006199553675505203722,2.55656269378874721047190752326
1601,4093.71221429627305416894791535,2.5569720264186589969824783981
1602,4096.93851051313192403652570335,2.5573898317809812259903406388
1603,4100.1788269601813778323097206,2.55781586210865962434953819126
1604,4103.43273490736241372614695595,2.55824983473027581903126368825
1605,4106.69974998783027537042741368,2.55869143301422447063578032005
1606,4109.97933379653552089726821649,2.5591403074698228648177261622
1607,4113.27089574014663878339023741,2.55959607700071352755655895296
1608,4116.57379513074273143823733558,2.56005833030518826581979933805
1609,4119.88734351452477097697527873,2.56052662741735535797201695384
1610,4123.21080722565414507905523452,2.56100050138239387893109020777
1611,4126.54341015423327073189383131,2.56147946005849365036120039187
1612,4129.88433671640035495480567513,2.56196298803746920282556183321
1613,4133.23273501352407073782532857,2.56245054867546439599369208219
1614,4136.58772016655886579721673636,2.56294158622463374584709834966
1615,4139.94837781076240544428055692,2.5634355280561996318540436885
1616,4143.3137677351875219567113256,2.5639317869648437635870738401
1617,4146.68292765064591221418603605,2.56442976354399870885231047375
1618,4150.05487706920324224060861712,2.56492884862126281967899172875
1619,4153.42862127770845158465677148,2.56542842574287118689602024181
1620,4156.8031553873866769433422663,2.56592787369591770181687794216
1621,4160.17746844113769890164176459,2.56642656905684003633660812127
1622,4163.5505475598821031596877799,2.56692388875455123499364228107
1623,4166.92138210908695267840652287,2.56741921263652923763302928088
1624,4170.28896786648276622854073392,2.56791192602615933881067779182
1625,4173.65231117195462479195852721,2.56840142225966438448735909367
1626,4177.0104330406524663127929355,2.56888710519105317731414079674
1627,4180.3623732205188198569061299,2.56936839165366860470615004911
1628,4183.70719417567566420582994948,2.56984471386712264386107490754
1629,4187.04398497744462207549657633,2.57031552177866459304818697135
1630,4190.37186508519473082232075876,2.57078028532834032565786549617
1631,4193.68998799971754530919365917,2.57123849662766250478797894493
1632,4196.99754477241789042698113833,2.57168967204192272697731687398
1633,4200.29376735427734373355611862,2.57213335416673444196788494711
1634,4203.57793176929325319943388367,2.57256911368989795177443934129
1635,4206.84936109791516382501921879,2.5729965511302233417890025803
1636,4210.10742825688896273604932172,2.57341529844553115081665606462
1637,4213.35155856287253785779812333,2.57382502050267106772009659336
1638,4216.58123206820064409998888579,2.57422541640305289627593949071
1639,4219.79598565824605084503722388,2.57461622065786824334657548742
1640,4222.99541490094370149623425359,2.57499720420789250091233795951
1641,4226.17917564020910008642672012,2.57536817528349122491555558813
1642,4229.34698532618578268876727172,2.57572898010120936826356106682
1643,4232.49862407649367288791152491,2.57607950339409231460006787883
1644,4235.63393546391433916800924403,2.57641966877367052260827812897
1645,4238.75282702723451384987718626,2.57674943892233101145889190654
1646,4241.85527050326944246886539451,2.57706881561559504402725722631
1647,4244.94130177939638265726790783,2.57737783957461832583926406061
1648,4248.0110205672394964995516985,2.57767659015002396632254350637
1649,4251.06458979945410562751522311,2.57796518483896549765161626629
1650,4254.1022347528544530109084238,2.57824377863809360788539904473
1651,4257.12424190240844317246624314,2.57851256323586217030434054703
1652,4260.13095751187910289985090197,2.5787717660483529678570526041
1653,4263.12278596811962337240541662,2.57902164910352064329849087515
1654,4266.10018786722086441819586525,2.57926250777945638719358879399
1655,4269.06367786186135067291701205,2.57949466940293737200780484112
1656,4272.01382228031450034647680261,2.57971849171516576107879033974
1657,4274.9512365286207644838849044,2.57993436121220323746764327362
1658,4277.8765822884284404292295326,2.58014269136817155635056063486
1659,4280.79056452394136307522689521,2.58034392074981396207066117855
1660,4283.69392831227998340815396142,2.58053851103149396590852648279
1661,4286.58745551236035647979846852,2.58072694492014470588789793409
1662,4289.47196128811946994195848793,2.58090972400007188323824217084
1663,4292.34829050256170706704381717,2.58108736650785430370838473672
1664,4295.21731399966699670208130825,2.5812604050478768009026930939
1665,4298.07992479168369828315016595,2.58142938425926948845834844802
1666,4300.93703416972625669111559102,2.58159485844521383955048955043
1667,4303.78956775590731644913196007,2.581757389175709248019875201
1668,4306.63846151545491668121272024,2.58191754287497297163142249415
1669,4309.48465774739664516245293089,2.58207588840467144707157155835
1670,4312.32910107243370258348558057,2.58223299465415191771466202429
1671,4315.17273443657865303872769597,2.5823894281487604147448998779
1672,4318.01649514899159528657652486,2.58254575068719593019532088807
1673,4320.86131097222140622121367659,2.58270251701866192840479000394
1674,4323.70809628274284668568496611,2.58286027257033622860554657474
1675,4326.55774831927837585425804368,2.58301955123539007513687047384
1676,4329.41114353590761296612355569,2.58318087323144845642370140554
1677,4332.26913407640004585841993924,2.58334474303899823843674414982
1678,4335.13254438556074591265497134,2.58351164742882046836272644299
1679,4338.00216797265782495610528548,2.58368205358705052111739445234
1680,4340.87876434120784571548100255,2.58385640734595705102111964437
1681,4343.76305609853540748517796539,2.58403513152798061123449016382
1682,4346.65572625760003582056289472,2.5842186244099881306899898304
1683,4349.55741574260197961401040738,2.58440725831408317267617968353
1684,4352.46872110884351494731395199,2.58460137833066717039626719239
1685,4355.3901924862390856316455085,2.58480130117877690541937418902
1686,4358.32233175474152109569520839,2.58500731420803174442212052692
1687,4361.26559095878831447962030332,2.58521967454581405719005352894
1688,4364.22037096667734581718637654,2.58543860839258136600544216619
1689,4367.18702037956147341759506855,2.58566431046747274921112792691
1690,4370.1658346935121854752751645,2.58589694360562851211554743462
1691,4373.15705571685018566866824592,2.5861366385078948466402532501
1692,4376.16087124368161994955582745,2.58638349364283783684961928336
1693,4379.17741498331890138108557011,2.58663757530024743141233642653
1694,4382.20676674401101462346160516,2.58689891779457556943533742925
1695,4385.24895286816600350865744492,2.58716752381602714071307223889
1696,4388.30394691502421824783563923,2.58744336492631144943858233445
1697,4391.3716705855408788253458439,2.58772638219536881486467050318
1698,4394.45199488306652504730216669,2.58801648697471526799016617591
1699,4397.54474150227974039394627445,2.58831356180240125979631917272
1700,4400.649684437733738329775752,2.58861746143396102254692691294
1701,4403.76655180233235358028965955,2.58892801399314071345108151649
1702,4406.89502784505681345101688114,2.58924502223563855079378195132
1703,4410.03475515632723532697525411,2.58956826491857148286962727781
1704,4413.18533704850667518894248461,2.58989749826790297839726671632
1705,4416.34634009824499421551449072,2.59023245753562756258974456934
1706,4419.51729683661873794634968845,2.5905728586381118041889505794
1707,4422.69770857235520310956485448,2.59091839986664042361427349413
1708,4425.88704833283709796785073923,2.59126876366091164986408122906
1709,4429.08476390707149298757253172,2.5916236184359692761776316745
1710,4432.29028097437551928936847744,2.5919826204528511808709757178
1711,4435.50300630218349991130100376,2.59234541572307627113460023598
1712,4438.72233099611746867394734405,2.59271164193698450273010942993
1713,4441.94763378528648916780566812,2.59308093040588820149901089791
1714,4445.17828432569054301495079232,2.59345290800798748133894445293
1715,4448.4136465046022849618548626,2.59382719912804797956959467207
1716,4451.6530817288844963578067334,2.59420342758093502118753306142
1717,4454.89595218037200413174638547,2.59458121850924403269175677663
1718,4458.141624021703131014899792,2.59496020024546165949644923865
1719,4461.38947053632593710448782356,2.59534000612933446021203480137
1720,4464.63887518682671440709639085,2.5957202762714108804692420877
1721,4467.88923457623010489818922588,2.59610065925405584247425289127
1722,4471.1399612974991296139257854,2.59648081376161389640762240732
1723,4474.39048665711625653781846466,2.59686041013181442631330148849
1724,4477.64026325934994401843945854,2.59723913182096864502229666969
1725,4480.88876743860106755815163216,2.59761667677600061887429080125
1726,4484.13550152807613181738945403,2.59799275870688072527079342644
1727,4487.37999595394473581005308261,2.59836710825358699236250902294
1728,4490.62181114510265784595929923,2.59873947404230477884604126113
1729,4493.86053924967415330925768851,2.5991096236261851667491368933
1730,4497.09580565044236893395463951,2.5994773443066140860889911211
1731,4500.32727027248971511441756914,2.59984244383159428949417537212
1732,4503.55462867745496106709861358,2.60020475096850748329509157828
1733,4506.77761293996492784139715156,2.60056411594920076620969252831
1734,4509.99599230297002551703638186,2.60092041078602654297406942437
1735,4513.20957360989849040621715059,2.60127352945815474951366982743
1736,4516.41820151273793586794905111,2.60162338796816701374881857783
1737,4519.621758456348610567881145,2.60196992426963074874374274324
1738,4522.82016444050442971850418659,2.60231309806703361894045120057
1739,4526.01337656233930292413546495,2.60265289049013185907080820296
1740,4529.20138834304147834091145679,2.60298930364542613697753531999
1741,4532.38422884378159577518304139,2.60332236004812268568362035692
1742,4535.5619615769750472162416303,2.60365210193856202480840506906
1743,4538.73468322006038504259062238,2.6039785904876995898121575573
1744,4541.90252214001737417664147047,2.60430190489679895308293662298
1745,4545.06563673784553656174015756,2.60462214139704615275744421637
1746,4548.22421362317159642587962088,2.60493941215531019268377985159
1747,4551.37846563004727060532486433,2.60525384409275745312268166247
1748,4554.52862968583280760199172053,2.60556557762347414622539572113
1749,4557.67496454583231299123640994,2.60587476532065884104701910231
1750,4560.81774840705028270858404785,2.60618157051831444726204802734
1751,4563.95727641507131928850290449,2.60648616585669407155254306367
1752,4567.09385807862351122856214722,2.60678873178003625070123410229
1753,4570.22781460686757268466892611,2.60708945499536085150294861729
1754,4573.35947618485612278239449086,2.60738852690128627296601738361
1755,4576.48917920292838911267952876,2.60768614199597059208699688248
1756,4579.61726345604352192784651275,2.60798249627337330405913810521
1757,4582.74406932920940109678820807,2.60827778561707990955992499037
1758,4585.86993498523253345022469993,2.60857220420092863108658970417
1759,4588.99519357099803355183907096,2.60886594290562707990439969924
1760,4592.12017045838685102558415283,2.60915918776044707444635463229
1761,4595.24518053575088175311886943,2.60945211841893860406196415073
1762,4598.37052556559633977076221469,2.60974490667740995446694790845
1763,4601.49649162377315975165212326,2.61003771504468131579787414819
1764,4604.62334663503505470327368198,2.61033069537133506502453156575
1765,4607.75133801932338888381984407,2.61062398754635886055740501081
1766,4610.88069046254086046150406978,2.61091771826870943400991170429
1767,4614.01160382492112697572105734,2.61121199990091744593985345634
1768,4617.14425119937132524540840867,2.61150692941140912061391878318
1769,4620.27877713136966616748922746,2.61180258741174090795222681032
1770,4623.41529601114398930321390716,2.61209903729443163237469712269
1771,4626.55389064794372246964351621,2.61239632447653513408788453767
1772,4629.69461103525178059075294019,2.61269447575352809288417208814
1773,4632.8374733147694977255440382,2.61299349876749548659083138082
1774,4635.98245894595190249106405328,2.61329338159298303409868323184
1775,4639.12951408677792396830286603,2.61359409244325516843284668509
1776,4642.27854919031604718461900321,2.61389557949905182836971790721
1777,4645.42943882049628135663963804,2.61419777086128096868691031966
1778,4648.5820216893299505102892769,2.61450057462841954471894784977
1779,4651.73610091663575868488966248,2.61480387909872723928324320544
1780,4654.891444512139887769484694,2.61510755309670780211768803033
1781,4658.04778607862566482829155672,2.61541144642258599934210643274
1782,4661.20482573362070901166082538,2.61571539042290724411428778079
1783,4664.36223124593253808555818419,2.61601919867971538871876510611
1784,4667.51963938218343346136372558,2.61632266781512524297161643811
1785,4670.67665745735790192143891081,2.61662557840748341844338314331
1786,4673.83286508226719269152937637,2.61692769601470727474329752316
1787,4676.98781609976075024614857596,2.61722877229981015682492925348
1788,4680.14104070047975687998956223,2.61752854625306474098433420706
1789,4683.2920477079583976428928679,2.61782674550472800315421624813
1790,4686.44032702193929196103860045,2.61812308772175379439164167623
1791,4689.58535220788555861907337597,2.61841728208145480659914761361
1792,4692.72658321984781568481312085,2.61870903081464721857411446476
1793,4695.8634692430843674256323231,2.61899803081042072918328629286
1794,4698.99545164214087848794883507,2.61928397527432601922405174753
1795,4702.12196699947562268752264395,2.61956655543146274244430230861
1796,4705.242450229171201116416162,2.61984546226568552400691323051
1797,4708.35633774980635689372445387,2.62012038828592451691359179403
1798,4711.46307070017468541705385995,2.62039102931044198299057500553
1799,4714.56209818123275879150865505,2.62065708625971804268566351031
1800,4717.65288050744014543781401288,2.62091826694857785857656334049
1801,4720.73489245051928093990220238,2.6211742878681395230093848986
1802,4723.80762645861497353329044513,2.62142487594817701083978382083
1803,4726.87059583387191159390554027,2.62166977029055569139983668346
1804,4729.92333785157384783507240267,2.62190872386450878483097139837
1805,4732.96541680419969471526287137,2.62214150515468127131039494259
1806,4735.99642695404867118780521041,2.62236789975307235392458760266
1807,4739.0159953784675543362573343,2.62258771188625763936704888451
1808,4742.02378469217624755016592949,2.62280076586956650860075549198
1809,4745.01949563173110012203850772,2.62300690748022725269322195009
1810,4748.00286948778611603778655296,2.62320600524187078234131853755
1811,4750.97369037150739364688842903,2.62339795161320121129038565932
1812,4753.93178730226248565137188,2.62358266407409629450958713024
1813,4756.87703610454014127785871548,2.62376008610289031510085974378
1814,4759.80936110295302682662937578,2.62393018803911412724731498114
1815,4762.72873660513213077098646007,2.62409296782651908031459309095
1816,4765.63518816333195721283048814,2.62424845163179072533746172254
1817,4768.5287936066253303182636064,2.62439669433496165675193374045
1818,4771.40968383667045209763555054,2.62453777988815756441014056685
1819,4774.27804338117532846243063377,2.62467182153995345160111634622
1820,4777.1341107003601550755333479,2.62479896192327481048106227906
1821,4779.97817824292091372104761127,2.62491937300544805805658847406
1822,4782.81059224922130680059642167,2.62503325589968238573029441365
1823,4785.63175230067917334676326085,2.62514084053794798318527880464
1824,4788.44211061556152238482301379,2.62524238520589995744781963476
1825,4791.24217109265307361654653409,2.62533817594117976636523097759
1826,4794.03248810551047463169537288,2.62542852579710321721341477157
1827,4796.81366505125194107762508609,2.62551377397441266616180902358
1828,4799.58635265905375499993687052,2.62559428482442765590806174536
1829,4802.35124706472474209072936577,2.62567044672756956921308330551
1830,4805.1090876589015182638619063,2.62574267085185875314965131492
1831,4807.86065471754506959316624822,2.62581138979658387197879096025
1832,4810.60676682451738880643884629,2.62587705612691997205591640081
1833,4813.34827809706990834728696087,2.62594014080582100837276975497
1834,4816.08607522607803488205084914,2.62600113153003164388334288394
1835,4818.8210743438031383558614698,2.62606053097754939419937954758
1836,4821.55421773285008599972108223,2.62611885497431921895409645001
1837,4824.28647039081033828646957547,2.62617663058835619939383210423
1838,4827.01881646583355713900540575,2.62623439415986591792111284317
1839,4829.75225557905077239945797449,2.62629268927626469407257094861
1840,4832.4877990503759240594461257,2.62635206470129126307578593788
1841,4835.2264660447369337533396265,2.62641307226764635184863640766
1842,4837.96927965622963936886060628,2.62647626474279567826756819016
1843,4840.71726294804563612364101971,2.62654219367772416501554043392
1844,4843.47143496629640765654499034,2.62661140724853384363153199042
1845,4846.23280674603962967482538148,2.62668444810083448762863164308
1846,4849.00237732790814871805087916,2.62676185120688415423513048709
1847,4851.78112980374728149868957772,2.6268441417453964707626906214
1848,4854.57002740958159080253121026,2.62693183301384285216587186703
1849,4857.37000968405846079092363389,2.6270254243829412984266758431
1850,4860.18198871025334927844116708,2.62712539930283964825861684707
1851,4863.00684545837170818117604302,2.62723222337027104709950083361
1852,4865.84542624644684080193842883,2.62734634246568403930990195941
1853,4868.69853933561343714033912249,2.62746818096903045717233627765
1854,4871.56695167593564360352676188,2.62759814006253270960276524373
1855,4874.45138581808913347253500725,2.62773659612834993718195957264
1856,4877.35251700544199196126091013,2.6278838992486217629101621283
1857,4880.27097046025293211420845338,2.62804037181489118584502339977
1858,4883.2073188768113895171674629,2.62820630725339687272183394128
1859,4886.16208013338671667313701307,2.62838196887218220369722270741
1860,4889.13571523383763997953629913,2.62856758883539658063415930061
1861,4892.12862648866327501561214028,2.62876336726956650994928110708
1862,4895.14115594415850995819917309,2.62896947150599275507959139264
1863,4898.17358406717489658873038042,2.62918603546278845764290412261
1864,4901.22612869178898445355324969,2.62941315916941469123044702237
1865,4904.29894423294913601304458544,2.62965090843589766006061371873
1866,4907.39212117091526871671943822,2.62989931466822897573243271073
1867,4910.50568580902981378842221072,2.63015837483076047872973873097
1868,4913.63960030606869094973311554,2.63042805155571129065831537234
1869,4916.79376298312457230422307236,2.63070827339921057908198131212
1870,4919.9680089036774840187726628,2.63099893524260828022394260043
1871,4923.16211072421621467171179761,2.6312998988371011302360832697
1872,4926.37577981149438270027806587,2.63161099348904614460484939416
1873,4929.60866762124362458123669307,2.63193201688267144932260368023
1874,4932.86036733192937529141805496,2.63226273603624833259947601652
1875,4936.13041572592818044552944377,2.63260288838716169623761570334
1876,4939.41829530933531464443451831,2.63295218300071178818999707799
1877,4942.72343666048341515371269265,2.6333103018969011268799747963
1878,4946.04522099617240062412306513,2.63367690148890969149314327216
1879,4949.38298294358342469270474691,2.63405161412644141814406851884
1880,4952.73601350488004821082916241,2.63443404973663832351639849064
1881,4956.10356320059295151667340906,2.63482379755480752340067698515
1882,4959.48484537704479175607525157,2.63522042793679319434435454387
1883,4962.87903966230335203417956181,2.63562349424445212535006880606
1884,4966.28529555445769114364319892,2.63603253479535970867496985081
1885,4969.70273612539697780123733683,2.63644707486758460360808346781
1886,4973.13046182273808897480484639,2.63686662875012624017752112746
1887,4976.56755435209847451434091567,2.63729070182941095628740907031
1888,4980.01308062154743276977936687,2.6377187927020908012551797494
1889,4983.46609672979357249131606939,2.6381503953042845804612578451
1890,4986.92565197948019004719461076,2.63858500104734401589798656654
1891,4990.39079289686446288728028433,2.63902210095021917656651522175
1892,4993.86056723915120086134327364,2.63946118775853657550810955266
1893,4997.33402797083741046994479565,2.63990175804059028550974368497
1894,5000.81023719059967073423088243,2.64034331425058060756823172251
1895,5004.28826999052140601916009726,2.64078536674961551768821113312
1896,5007.76721822981024368880377803,2.64122743577521637325358849052
1897,5011.24619420559500231560040645,2.64166905335034001176362699339
1898,5014.72433420391528400194056487,2.64210976512324303688194971806
1899,5018.20080191462154303968108326,2.64254913212986916431789419866
1900,5021.67479169458687251916542858,2.64298673247083519606271864662
1901,5025.14553166439020444030440269,2.64342216289552351627580452535
1902,5028.6122866244604019726367058,2.64385504028625678337152297887
1903,5032.07436077756772876605491244,2.64428500303603138663481603386
1904,5035.53110024550897343083108393,2.64471171231381773814644489702
1905,5038.98189536885034310554700426,2.6451348532119949307640666689
1906,5042.42618277966308940715326252,2.64555413577107192518738366344
1907,5045.86344723830540433692460865,2.64596929587745432844096728298
1908,5049.2932232264649008141259148,2.64638009603064198155876620273
1909,5052.71509628987324433333821495,2.64678632597688488440719655052
1910,5056.12870412533232311844936652,2.64718780320698027388400490394
1911,5059.53373740794368012657361735,2.64758437331655870231636505356
1912,5062.92994035570360914858931281,2.64797591022787845666767223473
1913,5066.31711102990907924786356705,2.64836231627282231011388581654
1914,5069.69510137110818049028849446,2.64874352213746508907538583828
1915,5073.06381697161673771307978141,2.64911948666925156016348813651
1916,5076.42321658690378251715574522,2.64949019654848840423651134928
1917,5079.77331138941640890888106069,2.64985566582650829885700629144
1918,5083.11416396966293603492594121,2.65021593533350518041445565235
1919,5086.44588709059613289882989686,2.65057107195966447780032824224
1920,5089.76864220252952550697470437,2.65092116781381746120154932519
1921,5093.08263772697366699740205228,2.65126633926443189328339513393
1922,5096.3881271188900550404269528,2.65160672586830908170677781103
1923,5099.68540671792269385987638757,2.65194248919288751630778803306
1924,5102.97481340017592979017258367,2.65227381153855297806142026178
1925,5106.25672204305721768517838118,2.65260089456782193126502773048
1926,5109.53154281659027251558238159,2.6529239578486969223860760029
1927,5112.79971831542331422242136385,2.65324323731988755278797164704
1928,5116.06172054650484999469108984,2.65355898368594649895990201755
1929,5119.31804778807203941838137481,2.65387146075068534962072647735
1930,5122.56922133619091215935169939,2.65418094369750824464215113958
1931,5125.81578215560070362310395526,2.65448771732553117743299013737
1932,5129.05828745204389485962881379,2.65479207425054031825032547298
1933,5132.29730718360715913552846732,2.65509431307998301041672450456
1934,5135.53342052885472604638824679,2.65539473657127958947589878324
1935,5138.76721232970350619171745456,2.6556936497827925096598023021
1936,5141.99926952706794670366021779,2.6559913582267912947849484596
1937,5145.23017760729172514148288453,2.65628816603370765366106498943
1938,5148.46051707728319586352392955,2.6565843741368850339853064652
1939,5151.69085998608258195689614418,2.65688027848689148115363390623
1940,5154.92176651031230045556568783,2.65717616830428469095647715867
1941,5158.1537816205989971125222561,2.65747232437949458892968689134
1942,5161.38743184560875490774485946,2.65776901742822283980831352186
1943,5164.62322214980785083660679822,2.65806650651045180176871168205
1944,5167.86163294045309716889594425,2.65836503752080920636260079437
1945,5171.10311721863133708399424217,2.65866484175765107305089678261
1946,5174.34809788841056734556511799,2.65896613457780604694016706988
1947,5177.59696523733928800199117721,2.65926911414347164252798725075
1948,5180.85007460064022564358922484,2.65957396026726910967330042343
1949,5184.10774422049405520612061575,2.65988083336095128538025685775
1950,5187.37025331080296373250670608,2.66018987349271946858077266979
1951,5190.63784033676793715898854652,2.66050119955754379147052206383
1952,5193.91070151751283308055956539,2.6608149085642996071109424003
1953,5197.18898955884817261094742554,2.66113107504293301208957881492
1954,5200.4728126220938781767443363,2.66144975057425479947632770537
1955,5203.76223353367879919621044684,2.66177096344433698168604114928
1956,5207.05726923901183492133842617,2.66209471842485267634015256961
1957,5210.357890502880916930858915,2.66242099668006178688342305314
1958,5213.66402185738825867407680029,2.66274975580050472863844576113
1959,5216.97554179717936303852546849,2.66308092996282764830960973379
1960,5220.29228322047555802699742688,2.66341443021452834593214154432
1961,5223.61403411318154082972975773,2.66375014488178558940832726044
1962,5226.94053847211673495166516321,2.66408794009791882515375390582
1963,5230.27149746221830337088331138,2.66442766044942348617976735169
1964,5233.60657080139039898549087423,2.6647691297359421583429179604
1965,5236.9453783655345142845886002,2.66511215183996667393617740468
1966,5240.2875020051952849800694557,2.665456511701523542716210303
1967,5243.63248756420027603905301197,2.66580197639257766956738841483
1968,5246.97984708966637377051158711,2.66614829628539958016794287963
1969,5250.32906122179441071090664443,2.66649520630868177283438631002
1970,5253.67958175098226835773965722,2.66684242728476257277042622194
1971,5257.0308343289593412367689622,2.66718966734092305491464686058
1972,5260.38222131988598500112071304,2.66753662338736611815472652791
1973,5263.73312477667414738376119409,2.66788298265416834636784652514
1974,5267.08290952717316698726470277,2.66822842427921639665008343606
